step,x1_real,x2_real,u_real,x1_ref
517,1.5763034,2.3953035,1.7052042,2.0
518,1.5240593,2.349612,1.709783,2.0
519,1.5545232,2.421414,1.7079057,2.0
520,1.5814214,2.4244063,1.7371198,2.0
521,1.5477026,2.4482749,1.762119,2.0
522,1.5751573,2.3618426,1.766337,2.0
523,1.6898026,2.454621,1.8103818,2.0
524,1.6996462,2.3961294,1.8576841,2.0
525,1.7225637,2.6077945,1.8519689,2.0
526,1.7561088,2.5501235,1.9154721,2.0
527,1.8071842,2.7729948,1.970718,2.0
528,1.8145939,2.693668,1.8599805,2.0
529,1.8320479,2.486839,1.1139517,2.0
530,1.3042275,1.8956913,-0.1405441,0.0
531,0.5296221,0.37723693,-0.10417766,0.0
532,0.22402558,-0.024381269,-0.031918466,0.0
533,0.08048352,-0.07171748,-0.029023377,0.0
534,-0.059392568,0.04525461,-0.004234509,0.0
535,-0.053830888,-0.06715841,-0.021789571,0.0
536,-0.031524047,0.1363222,0.0029921182,0.0
537,-0.008497804,0.020044262,-0.0117711425,0.0
538,0.016101629,-0.16222645,0.005229833,0.0
539,0.022890724,-0.17685708,0.00096996565,0.0
540,-0.08020776,-0.2591442,0.0,0.0
