step,x1_real,x2_real,u_real,x1_ref
390,-0.95799404,-1.4107951,-1.1053894,-2.0
391,-0.99540716,-1.4405702,-1.1375202,-2.0
392,-1.0895873,-1.4199111,-1.179232,-2.0
393,-1.031235,-1.587783,-1.2095567,-2.0
394,-1.0577381,-1.6578493,-1.1562957,-2.0
395,-1.0371302,-1.5204427,-1.2142535,-2.0
396,-1.099057,-1.7320981,-1.2005799,-2.0
397,-1.2011993,-1.6527567,-1.2337221,-2.0
398,-1.0763539,-1.6484758,-1.3034302,-2.0
399,-1.1913035,-1.733436,-1.308456,-2.0
400,-1.165008,-1.8744173,-1.3682989,-2.0
401,-1.1473067,-1.8754388,-1.3140392,-2.0
402,-1.1497945,-1.936249,-1.3588579,-2.0
403,-1.2296189,-1.8858835,-1.2470741,-2.0
404,-1.1623213,-1.8518687,-1.4688705,-2.0
405,-1.2013179,-1.8983134,-1.3808376,-2.0
406,-1.2747616,-1.9250753,-1.4468096,-2.0
407,-1.3217834,-2.131556,-1.4774594,-2.0
408,-1.3670026,-1.993552,-1.4608668,-2.0
409,-1.355584,-2.1533763,-1.4886081,-2.0
410,-1.3955606,-2.1291735,-1.5798589,-2.0
411,-1.4413337,-2.097365,-1.3914237,-2.0
412,-1.3800114,-1.9855424,-1.5735577,-2.0
413,-1.3183953,-2.1859372,-1.4412178,-2.0
414,-1.3544561,-2.137439,-1.5101854,-2.0
415,-1.3763503,-2.0628219,-1.5017817,-2.0
416,-1.3886452,-2.0346284,-1.4578434,-2.0
417,-1.2864848,-2.1318338,-1.5734805,-2.0
418,-1.3614633,-2.0362444,-1.559209,-2.0
419,-1.4200885,-2.0767066,-1.5529149,-2.0
420,-1.3831348,-2.1470163,-1.5697964,-2.0
421,-1.392339,-2.227938,-1.5070279,-2.0
422,-1.3543267,-2.117421,-1.5262233,-2.0
423,-1.372803,-2.0814695,-1.4459671,-2.0
424,-1.2991176,-1.877322,-1.5579773,-2.0
425,-1.368642,-1.9917073,-1.5042415,-2.0
426,-1.2856734,-2.065268,-1.4008833,-2.0
427,-1.299338,-2.0509984,-1.424332,-2.0
