step,x1_real,x2_real,u_real,x1_ref
498,1.2813402,1.9742422,1.4100337,2.0
499,1.2399158,2.0418382,1.4594369,2.0
500,1.3057677,2.1074784,1.4790465,2.0
501,1.267466,1.9993138,1.4879906,2.0
502,1.346279,2.1304526,1.5143354,2.0
503,1.3447025,2.1113756,1.5402416,2.0
504,1.3756356,1.9554174,1.5174237,2.0
505,1.4147443,1.9763937,1.5756954,2.0
506,1.4366955,2.1892738,1.5663738,2.0
507,1.4036119,2.2511668,1.606924,2.0
508,1.4981942,2.2155476,1.6030756,2.0
509,1.4469392,2.2737355,1.6283959,2.0
510,1.5142604,2.311654,1.6550434,2.0
511,1.46905,2.4164739,1.6493824,2.0
512,1.5222265,2.2479227,1.6952072,2.0
513,1.584092,2.2922175,1.6676394,2.0
514,1.5420073,2.2797663,1.6750517,2.0
515,1.5354956,2.3542433,1.6719508,2.0
